time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_Shared-Bike	arrivals_Shared-Bike	stuck_Shared-Bike	en-route_Shared-Bike	departures_car	arrivals_car	stuck_car	en-route_car	departures_car_passenger	arrivals_car_passenger	stuck_car_passenger	en-route_car_passenger	departures_eScooter	arrivals_eScooter	stuck_eScooter	en-route_eScooter	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_sharing:standardBikeShare	arrivals_sharing:standardBikeShare	stuck_sharing:standardBikeShare	en-route_sharing:standardBikeShare	departures_sharing:standardeScooter	arrivals_sharing:standardeScooter	stuck_sharing:standardeScooter	en-route_sharing:standardeScooter	departures_walk	arrivals_walk	stuck_walk	en-route_walk
27:50:00	100200	0	0	0	-105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-3	0	0	0	-127	0	0	0	24
27:55:00	100500	0	0	0	-105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-3	0	0	0	-127	0	0	0	24
28:00:00	100800	0	0	0	-105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-3	0	0	0	-127	0	0	0	24
28:05:00	101100	0	0	0	-105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-3	0	0	0	-127	0	0	0	24
28:10:00	101400	0	0	0	-105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-3	0	0	0	-127	0	0	0	24
28:15:00	101700	0	0	0	-105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-3	0	0	0	-127	0	0	0	24
28:20:00	102000	0	1	0	-106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-3	0	0	0	-127	0	1	0	23
28:25:00	102300	1	1	1	-107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-3	0	0	1	-128	1	1	0	23
28:30:00	102600	0	0	0	-107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-3	0	0	0	-128	0	0	0	23
28:35:00	102900	0	0	0	-107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-3	0	0	0	-128	0	0	0	23
28:40:00	103200	1	1	0	-107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-3	0	0	0	-128	1	1	0	23
28:45:00	103500	0	0	0	-107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-3	0	0	0	-128	0	0	0	23
28:50:00	103800	0	0	0	-107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-3	0	0	0	-128	0	0	0	23
28:55:00	104100	0	0	0	-107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-3	0	0	0	-128	0	0	0	23
29:00:00	104400	0	1	0	-108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-3	0	0	0	-128	0	1	0	22
29:05:00	104700	0	1	0	-109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-3	0	0	0	-128	0	1	0	21
29:10:00	105000	1	1	1	-110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-3	0	0	1	-129	1	1	0	21
29:15:00	105300	0	0	0	-110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-3	0	0	0	-129	0	0	0	21
29:20:00	105600	0	0	0	-110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-3	0	0	0	-129	0	0	0	21
29:25:00	105900	0	0	0	-110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-3	0	0	0	-129	0	0	0	21
29:30:00	106200	0	1	0	-111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-3	0	0	0	-129	0	1	0	20
29:35:00	106500	0	2	0	-113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-3	0	0	0	-129	0	2	0	18
29:40:00	106800	2	2	2	-115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-3	0	0	2	-131	2	2	0	18
29:45:00	107100	0	0	0	-115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-3	0	0	0	-131	0	0	0	18
29:50:00	107400	0	1	0	-116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-3	0	0	0	-131	0	1	0	17
29:55:00	107700	0	0	0	-116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-3	0	0	0	-131	0	0	0	17
30:00:00	108000	0	0	18	-134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-3	0	0	0	-131	0	0	17	0
30:05:00	108300	0	0	0	-134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3	0	0	0	-131	0	0	0	0
